,Property_ID,months_of_prod,fit_months,fit_type,Q_guess,Q3,Dei,b-factor
2724,3507325465,45,36,auto_fit_3,74.71203155818539,74.71203155818539,0.6626407681831694,1.1
2725,3507325465,45,24,auto_fit_3,46.99868507560815,46.99868507560815,0.5120997683059374,1.1
2726,3507325465,45,12,auto_fit_3,39.28435239973701,39.28435239973701,0.4365321993928388,1.1
2727,3507325465,45,6,auto_fit_3,18.142340565417488,18.142340565417488,0.39614630801029005,1.1
2728,3507325468,43,36,auto_fit_3,93.68836291913215,93.68836291913215,0.6865293126580758,1.1
2729,3507325468,43,24,auto_fit_3,57.77218934911242,57.77218934911242,0.5267122728991824,1.1
2730,3507325468,43,12,auto_fit_3,39.35864562787639,39.35864562787639,0.4437462268869867,1.1
2731,3507325468,43,6,auto_fit_3,38.89842209072978,38.89842209072978,0.41274713948522157,1.1
2732,3507325469,46,36,auto_fit_3,198.12623274161734,198.12623274161734,0.6552027771925941,1.1
2733,3507325469,46,24,auto_fit_3,51.577909270216956,51.577909270216956,0.46622190728950974,1.1
2734,3507325469,46,12,auto_fit_3,51.577909270216956,51.577909270216956,0.33600510356726154,1.1
2735,3507325469,46,6,auto_fit_3,35.23997370151216,35.23997370151216,0.3847668164158786,1.1
2736,3507325472,47,36,auto_fit_3,23.53714661406969,23.53714661406969,0.6117600474921898,1.1
2737,3507325472,47,24,auto_fit_3,17.817225509533202,17.817225509533202,0.48753210394699753,1.1
2738,3507325472,47,12,auto_fit_3,15.187376725838263,15.187376725838263,0.4092046413663679,1.1
2739,3507325472,47,6,auto_fit_3,11.374095989480605,11.374095989480605,0.3797020419689707,1.1
2740,3507325477,46,36,auto_fit_3,60.12491781722551,60.12491781722551,0.644382556237256,1.1
2741,3507325477,46,24,auto_fit_3,34.944115713346484,34.944115713346484,0.49886588124758235,1.1
2742,3507325477,46,12,auto_fit_3,34.944115713346484,34.944115713346484,0.4271800070992382,1.1
2743,3507325477,46,6,auto_fit_3,34.944115713346484,34.944115713346484,0.38258293763029894,1.1
2744,3507325478,46,36,auto_fit_3,97.43589743589743,97.43589743589743,0.6492102596175071,1.1
2745,3507325478,46,24,auto_fit_3,46.97567389875082,46.97567389875082,0.5089173683862316,1.1
2746,3507325478,46,12,auto_fit_3,23.33990795529257,23.33990795529257,0.4274433840580887,1.1
2747,3507325478,46,6,auto_fit_3,21.170282708744246,21.170282708744246,0.39368205606951934,1.1
2748,3507325479,46,36,auto_fit_3,290.2596975673899,290.2596975673899,0.6601260729327064,1.1
2749,3507325479,46,24,auto_fit_3,150.99868507560814,150.99868507560814,0.5191011668075693,1.1
2750,3507325479,46,12,auto_fit_3,100.71860618014465,100.71860618014465,0.44155806355798366,1.1
2751,3507325479,46,6,auto_fit_3,79.9404996712689,79.9404996712689,0.41224895292236763,1.1
2752,3507325480,46,36,auto_fit_3,101.35305719921104,101.35305719921104,0.6496044129937669,1.1
2753,3507325480,46,24,auto_fit_3,63.89151873767258,63.89151873767258,0.50687234068667,1.1
2754,3507325480,46,12,auto_fit_3,62.18047337278106,62.18047337278106,0.4359829816791625,1.1
2755,3507325480,46,6,auto_fit_3,47.5499671268902,47.5499671268902,0.4077523765689315,1.1
2756,3507325494,48,36,auto_fit_3,40.894148586456275,40.894148586456275,0.6097158393881603,1.1
2757,3507325494,48,24,auto_fit_3,23.044049967126888,23.044049967126888,0.4841399399429367,1.1
2758,3507325494,48,12,auto_fit_3,12.426035502958579,12.426035502958579,0.40492844652614424,1.1
2759,3507325494,48,6,auto_fit_3,12.163050624589085,12.163050624589085,0.37883288650786606,1.1
2760,3507325497,44,36,auto_fit_3,173.77416173570018,173.77416173570018,0.6851611830424439,1.1
2761,3507325497,44,24,auto_fit_3,173.77416173570018,173.77416173570018,0.4951276202330832,1.1
2762,3507325497,44,12,auto_fit_4,2.64266929651545,2.64266929651545,0.39448979679413676,1.1
2763,3507325497,44,6,auto_fit_4,2.571334648257725,2.571334648257725,0.38046178966320743,1.1
2764,3507325498,45,36,auto_fit_3,84.82281393819855,84.82281393819855,0.6659379982777799,1.1
2765,3507325498,45,24,auto_fit_3,39.841222879684416,39.841222879684416,0.5152581679082924,1.1
2766,3507325498,45,12,auto_fit_3,27.774490466798156,27.774490466798156,0.43137536496657947,1.1
2767,3507325498,45,6,auto_fit_3,19.13510848126233,19.13510848126233,0.3837256620436924,1.1
2768,3507325499,43,36,auto_fit_3,104.39809335963182,104.39809335963182,0.7105747409878486,1.1
2769,3507325499,43,24,auto_fit_3,54.41255752794214,54.41255752794214,0.5353489687040183,1.1
2770,3507325499,43,12,auto_fit_3,29.348454963839576,29.348454963839576,0.44627207982083483,1.1
2771,3507325499,43,6,auto_fit_3,19.565746219592373,19.565746219592373,0.39381921650352125,1.1
2772,3507325500,44,36,auto_fit_3,117.07133464825772,117.07133464825772,0.6887574072623193,1.1
2773,3507325500,44,24,auto_fit_3,54.0,54.0,0.5226628947517811,1.1
2774,3507325500,44,12,auto_fit_3,54.0,54.0,0.4350526740787406,1.1
2775,3507325500,44,6,auto_fit_3,13.857001972386586,13.857001972386586,0.37705173520754065,1.1
2776,3507325511,47,36,auto_fit_3,113.70808678500985,113.70808678500985,0.6346208003324922,1.1
2777,3507325511,47,24,auto_fit_3,63.022353714661406,63.022353714661406,0.49685820496120736,1.1
2778,3507325511,47,12,auto_fit_3,53.53747534516765,53.53747534516765,0.4243589978550095,1.1
2779,3507325511,47,6,auto_fit_3,53.53747534516765,53.53747534516765,0.40482757596640306,1.1
2780,3507325514,42,36,auto_fit_3,147.89612097304405,147.89612097304405,0.727103854745725,1.1
2781,3507325514,42,24,auto_fit_3,68.5404339250493,68.5404339250493,0.5447169893062644,1.1
2782,3507325514,42,12,auto_fit_3,43.523997370151214,43.523997370151214,0.4556707607892181,1.1
2783,3507325514,42,6,auto_fit_3,25.904010519395133,25.904010519395133,0.419184128491485,1.1
2784,3507325520,45,36,auto_fit_3,129.38856015779092,129.38856015779092,0.6701605526021375,1.1
2785,3507325520,45,24,auto_fit_3,64.23405654174884,64.23405654174884,0.5200524855362239,1.1
2786,3507325520,45,12,auto_fit_3,49.93425378040762,49.93425378040762,0.43178936664186973,1.1
2787,3507325520,45,6,auto_fit_3,46.548323471400394,46.548323471400394,0.3984241386747971,1.1
2788,3507325521,43,36,auto_fit_3,146.05522682445758,146.05522682445758,0.7139324750244662,1.1
2789,3507325521,43,24,auto_fit_3,65.97633136094674,65.97633136094674,0.5361205457517028,1.1
2790,3507325521,43,12,auto_fit_3,45.10190664036818,45.10190664036818,0.4498670159371987,1.1
2791,3507325521,43,6,auto_fit_3,42.603550295857985,42.603550295857985,0.41573326992008286,1.1
2792,3507325525,43,36,auto_fit_3,65.71334648257725,65.71334648257725,0.7059456473401111,1.1
2793,3507325525,43,24,auto_fit_3,22.452333990795527,22.452333990795527,0.5233580771518833,1.1
2794,3507325525,43,12,auto_fit_3,16.8310322156476,16.8310322156476,0.4293881326604161,1.1
2795,3507325525,43,6,auto_fit_3,16.8310322156476,16.8310322156476,0.41058974882827526,1.1
2796,3507325529,46,36,auto_fit_3,79.09270216962524,79.09270216962524,0.6471245187186936,1.1
2797,3507325529,46,24,auto_fit_3,42.37343852728468,42.37343852728468,0.5017665740292712,1.1
2798,3507325529,46,12,auto_fit_3,30.604865220249835,30.604865220249835,0.4253787454369331,1.1
2799,3507325529,46,6,auto_fit_3,30.604865220249835,30.604865220249835,0.38755851644436357,1.1
2800,3507325541,46,36,auto_fit_3,127.64628533859302,127.64628533859302,0.651723778762086,1.1
2801,3507325541,46,24,auto_fit_3,71.20315581854042,71.20315581854042,0.5130764408825423,1.1
